Expiration Date,Policy Number,Effective Date,Policy Term,Customer _ Firm Name,"Customer _ Last name, First name",Company,Company Type,Cust #,First Named Insured's City,First Named Insured's State,Writing Company,Company Underwriter,Policy Notation,Policy Status,Policy Type Short Name,Policy Type,Policy Description,Bill Method,Total Cost,Full Term Premium,Policy Executive,Policy Representative,Policy Broker,Policy Division,Policy Branch,Policy Department,Policy Group,Lines of Business,Customer Contact Name,Customer Contact Residence,Customer Contact Business,Customer Contact E-mail,Customer Contact Cell,Business with Agency,Add'l Policy Exec 1,Add'l Policy Exec 2,Add'l Policy Rep 1,Add'l Policy Rep 2,Policy Sales Center Rep 1,Policy Sales Center Rep 2,Policy Id
1/4/2021,501545810,1/4/2020,01/04/2020 - 01/04/2021,,"Volkman, Lucinda",Lehner LLC,Brokerage,29846,JACKSONVILLE,FL,Evanston Insurance Co,,,Renewed,CGL,General Liability,,Agency bill,2318.51,0,Agency,"Travis, Tina",,Erwin Insurance LLC,Jacksonville,Commercial,Business Unit,CGL,"COLLINS, KATHY ",(483)5258386 Ext:,,,(904)6104373 Ext:,C,,,,,,,37c7d7d2-3f6c-4e4e-91d3-5d5dc63876a4
1/4/2021,52031198541,1/4/2020,01/04/2020 - 01/04/2021,,"Volkman, Lucinda",Lehner LLC,Brokerage,29846,JACKSONVILLE,FL,Evanston Insurance Co,,,Renewed,CUMBR,Umbrella(C),,Agency bill,578.05,0,Agency,"Travis, Tina",,Erwin Insurance LLC,Jacksonville,Commercial,Business Unit,CUMBR,"COLLINS, KATHY ",(483)5258386 Ext:,,,(904)6104373 Ext:,C,,,,,,,197032f8-67b5-4f0e-871b-65fe7c7f4006
1/4/2021,9416207218,1/4/2020,01/04/2020 - 01/04/2021,,"Emard, Phuong","Braun, Bartell and Bergstrom",Insurance,18911,Callahan,FL,Universal P&C Ins Co,,,Renewed,HOME,Homeowners,45727 Musselwhite Rd,Direct bill,3754,3781,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Walker, Denise ",(195)6638065 Ext:,,dwgodrocks@gmail.com,(904)8682712 Ext:,P,,,,,,,7465fb43-389f-4c3f-ad9a-c70c1a3dd0dc
1/4/2021,745256553,1/4/2020,01/04/2020 - 01/04/2021,,"Walsh, Jody",Dach-Mosciski,Insurance,31528,Jacksonville,FL,Progressive Corporation,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,887.79,1176,Agency,"Drummond, Linda",,Erwin Insurance LLC,Jacksonville,Personal,Private Client,AUTOP,"Gallo, Frank and Angela ",(320)0676988 Ext:,,ldarkgreenl@yahoo.com,(904)3233999 Ext:,P,,,,,,,634f9365-9e1b-4c63-bd47-5834df348f35
1/4/2021,64264528,7/4/2020,07/04/2020 - 01/04/2021,,"Turner, Sanjuana",Dach-Mosciski,Insurance,29958,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1467.17,1607,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Gallagher, Lisa & Bryan ",(823)8682461 Ext:,,lgallagher76@yahoo.com,,P,,,,,,,7a7ec4ee-fab2-473c-bcee-ed4272866978
1/4/2021,508522475,7/4/2020,07/04/2020 - 01/04/2021,,"Monahan, Rey",Dach-Mosciski,Insurance,31367,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,748.24,755,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Odum, Tanya E",,,odumtanya@yahoo.com,(904)2586288 Ext:,P,,,,,,,66184f57-51e0-40fd-aa61-c0144d88a27f
1/4/2021,246158444,7/4/2020,07/04/2020 - 01/04/2021,,"Doyle, Ivory",Dach-Mosciski,Insurance,27698,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,Reg#0110-03,Direct bill,1621,1621,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Murphy, Christina Aline",,,,(904)9938753 Ext:,P,,,,,,,cc877eda-a5a4-41b6-8a1d-a2ecff291f9f
1/4/2021,6.80E+11,1/4/2020,01/04/2020 - 01/04/2021,,"Gleichner, Gina",Breitenberg and Sons,Brokerage,8574,Jacksonville,FL,Lloyds of London,,Premium Finance,Renewed,DFIRE,Dwelling Fire,1411 Mt Herman St CPF WC33997,Agency bill,1316.8,1206,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,DFIRE,"Williams, Frankie L",(185)2852768 Ext:,,,(904)8055861 Ext:,P,,,,,,,23cb6ff4-a164-496c-abc7-34831fe0cfbd
1/4/2021,652087878,1/4/2020,01/04/2020 - 01/04/2021,,"Nolan, Marco",Stracke-Schaefer,Brokerage,32495,Sarasota,FL,RLI Insurance Co,,,Renewed,PUMBR,Umbrella (P),Umbrella,Direct bill,816,0,"Unverferth, Adrienne",Agency,,Erwin Insurance LLC,Jacksonville,Personal,Private Client,PUMBR,"Wilson, Theresa and Rhett ",(216)0424867 Ext:,,abqmama@gmail.com,,P,,,,,,,b438e36e-cf20-4331-956d-911492ea2b6f
1/5/2021,39506404,7/5/2020,07/05/2020 - 01/05/2021,,"Walker, Ricardo",Dach-Mosciski,Insurance,29700,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,343,343,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Wilson, Mark ",(580)8198130 Ext:,,,,P,,,,,,,416a36b1-fb7c-48ea-999e-0cd807544819
1/5/2021,81737054,7/5/2020,07/05/2020 - 01/05/2021,,"Koch, Edra",Dach-Mosciski,Insurance,10541,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,577,577,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Woodard, Joyce ",(661)5544838 Ext:,(904)3562531 Ext:,,,P,,,,,,,51bff71d-e0cf-4369-a286-db65181beaef
1/5/2021,1.44E+13,1/5/2020,01/05/2020 - 01/05/2021,,"Rath, Arlena","Braun, Bartell and Bergstrom",Insurance,34034,Jacksonville,FL,Universal P&C Ins Co,,,Renewed,HOME,Homeowners,1359 Ingleside Ave,Direct bill,1648,1675,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Morris, William ",(844)2632397 Ext:,,,(904)5370514 Ext:,P,,,,,,,e5dac0cc-d102-46c9-a494-f8406476de73
1/5/2021,8.04E+13,1/5/2020,01/05/2020 - 01/05/2021,,"Gislason, Dorian","Braun, Bartell and Bergstrom",Insurance,22060,Jacksonville,FL,Universal P&C Ins Co,,,Renewed,HOME,Homeowners,4318 Shirley Ave,Direct bill,2277,2304,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Veal, Edwin ",(177)7211433 Ext:,,,(904)8685316 Ext:,P,,,,,,,6e8781df-eca9-4337-914f-8281e97e6e85
1/5/2021,93398441,7/5/2020,07/05/2020 - 01/05/2021,,"Shanahan, Sherley",Dach-Mosciski,Insurance,12086,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,661,661,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Combs, Charles ",,,,(904)2198325 Ext:,P,,,,,,,f47c01ac-a9c6-4b0c-a237-c6b53cebd1b7
1/5/2021,90781240075,1/5/2020,01/05/2020 - 01/05/2021,,"Von, Lavern","Schoen, Treutel and Willms",Insurance,23145,JACKSONVILLE,FL,Wright National Flood Insurance Co.,,,Renewed,FLOOD,Flood,1969 W 14th St,Direct bill,419,557,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,FLOOD,"Clayton, Taniya Geortasha",,,,(904)4424420 Ext:,P,,,,,,,166d3bd3-29d7-4048-8e4a-bd85e364866c
1/5/2021,7567400676,1/5/2020,01/05/2020 - 01/05/2021,,"Von, Lavern",Sipes LLC,Insurance,23145,Jacksonville,FL,Security First Insurance Company,,,Rewritten,HOME,Homeowners,1969 W 14th St,Direct bill,625,625,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Clayton, Taniya Geortasha",,,,(904)4424420 Ext:,P,,,,,,,9db850de-b2de-4fc5-acae-5ad902e36e6a
1/5/2021,65516616,7/5/2020,07/05/2020 - 01/05/2021,,"Bailey, Yan",Dach-Mosciski,Insurance,9166,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,812.31,815,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Reed, Laverene Doris",(370)0182006 Ext:,,,,P,,,,,,,a77b8978-3c9f-4a60-9811-9e7fd778018b
1/5/2021,62879116,7/5/2020,07/05/2020 - 01/05/2021,,"Haag, Sammie",Dach-Mosciski,Insurance,8743,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,730.35,643,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Robinson, William ",(302)1267077 Ext:,,wm.robinson@gmail.com  CALL BEFORE EMAILING,(904)3040211 Ext:,P,,,,,,,b00b6da4-fb3c-4ec1-ab97-e9d4b1832efb
1/5/2021,54164810,7/5/2020,07/05/2020 - 01/05/2021,,"Torp, Merri",Boehm Group,Insurance,33506,JACKSONVILLE,FL,Safeco Insurance Company of Illinois,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1099.92,1165.5,Agency,"Drummond, Linda",,Erwin Insurance LLC,Jacksonville,Personal,Private Client,AUTOP,"Dechman, Ed",,,cdechman@cswg.com,,P,,,,,,,ba85e2d7-49fc-4025-95aa-7e3e5ce495ba
1/6/2021,206856732,1/6/2020,01/06/2020 - 01/06/2021,,"Glover, Sybil",Dach-Mosciski,Insurance,1632,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,70,70,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Drummond, Linda and Joe ",,(904)7866965 Ext:,,(904)8139970 Ext:,P,,,,,,,84a923de-7def-4c05-8583-d5c61ccd0938
1/6/2021,9356794364,1/6/2020,01/06/2020 - 01/06/2021,,"Glover, Sybil",Dach-Mosciski,Insurance,1632,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,361,361,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Drummond, Linda and Joe ",,(904)7866965 Ext:,,(904)8139970 Ext:,P,,,,,,,2abc9a15-d779-4c56-aeec-f1f0e8280cb2
1/6/2021,796649767,1/6/2020,01/06/2020 - 01/06/2021,"T. Vidal Income Tax Service, LLC ",,"Murray, Heaney and Rodriguez",Insurance,33030,Jacksonville,FL,AmGUARD,,,Renewed,CGL,General Liability,,Direct bill,0,0,Agency,"Travis, Tina",,Erwin Insurance LLC,Jacksonville,Commercial,Business Unit,"CGL,PROP",Zulsiguar Dogar,,(601)8989961 Ext:,zdogar@gmail.com,,C,,,,,,,ba8a4900-b9ed-44f0-8db8-0084d82d5325
1/6/2021,7.21E+11,1/6/2020,01/06/2020 - 01/06/2021,,"Green, Vickey",Breitenberg and Sons,Brokerage,32623,Jacksonville,FL,Lloyds of London,,,Renewed,HOME,Homeowners,197 W 61st st,Agency bill,1053,1053,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Taylor, Ronnie",,,,(904)5182408 Ext:,P,,,,,,,1876fd73-f1bd-465d-a4e0-94085d9d1d54
1/6/2021,74681014482,1/6/2020,01/06/2020 - 01/06/2021,,"Gutmann, Dovie","Braun, Bartell and Bergstrom",Insurance,7293,Jacksonville,FL,Universal P&C Ins Co,,,Renewed,HOME,Homeowners,4826 Ulmer St(MTG),Direct bill,1113,1140,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Strickland, Donna ",(581)6784777 Ext:,,,,P,,,,,,,081be5f9-4ffe-452a-a360-d1f0b9ab7b3a
1/6/2021,6.50E+15,1/6/2020,01/06/2020 - 01/06/2021,"Erwin Insurance, LLC DBA: Erwin Insurance Agency",,"Huel, Feil and Skiles",Insurance,34009,Jacksonville,FL,Allied Insurance Company of America,,,Renewed,B,BOP,,Direct bill,0,2006.49,"Alexander, John",Agency,,Erwin Insurance LLC,Jacksonville,Commercial,Commercial Services,"BOPGL,AUTOB,BOPPR",,,(904)3961440 Ext:,office@erwinins.com,,C,,,,,,,26d98a0f-02a7-4a61-b883-e8178d7c2602
1/6/2021,61825776,7/6/2020,07/06/2020 - 01/06/2021,,"Steuber, Eda",Dach-Mosciski,Insurance,11785,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1133,1133,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Chambliss, Rosetta ",(241)6342448 Ext:,,,,P,,,,,,,f7850220-f116-4c56-b542-4470b2e9b5df
1/6/2021,704115064,7/6/2020,07/06/2020 - 01/06/2021,,"Reichel, Gregoria",Dach-Mosciski,Insurance,8646,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,838,838,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Chappell, Karry Sr.",(582)5420451 Ext:,,,()7045078 Ext:,P,,,,,,,04988eb9-573c-4ae5-b595-f8a1bf17c7da
1/6/2021,161798431,1/6/2020,01/06/2020 - 01/06/2021,DBA: The Florida Motel,"Davis, Tiny",Lehner LLC,Brokerage,30614,Jacksonville,FL,Lloyd's of London,,,Renewed,DFIRE,Dwelling Fire,3527 Mecasin St,Agency bill,1014.11,1014.11,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,DFIRE,"Kimbrough, Trina ",,,kimbroug@coj.net; trina.kimbrough@gmail.com,(904)8680612 Ext:,"P, B",,,,,,,c2325d76-78d3-4b4d-81d3-01f61e1284b9
1/6/2021,54336535738,1/6/2020,01/06/2020 - 01/06/2021,,"Gleason, Anjelica","Braun, Bartell and Bergstrom",Insurance,16120,Jacksonville,FL,Universal P&C Ins Co,,,Renewed,HOME,Homeowners,1024 Pheasant Dr,Direct bill,0,1080,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Mullis, Betty ",(363)8424176 Ext:,,,(904)6078054 Ext:,P,,,,,,,f12c5541-446a-420c-9d12-0d9dc2eb5df6
1/6/2021,12366673893,1/6/2020,01/06/2020 - 01/06/2021,,"Gleason, Anjelica","Braun, Bartell and Bergstrom",Insurance,16120,Jacksonville,FL,Universal P&C Ins Co,,,Renewed,HOME,Homeowners,1024 Pheasant Dr,Direct bill,1962.15,1080,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Mullis, Betty ",(363)8424176 Ext:,,,(904)6078054 Ext:,P,,,,,,,c5172afd-8204-4678-94a6-262b24f89a0c
1/6/2021,8.44E+11,1/6/2020,01/06/2020 - 01/06/2021,,"Krajcik, Sheree",Breitenberg and Sons,Brokerage,29968,JACKSONVILLE,FL,Lloyds of London,,,Renewed,HOME,Homeowners,2812 Fleming St  35K!!,Agency bill,554.83,554.83,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"GLOVER, MARTHA ",(672)6151050 Ext:,(904)0000000 Ext:,,(904)4380506 Ext:,P,,,,,,,05a37816-3b12-4baf-a19e-290c594a19d0
1/6/2021,8.92E+13,1/6/2020,01/06/2020 - 01/06/2021,,"Stoltenberg, Theo","Braun, Bartell and Bergstrom",Insurance,28795,Orange Park,FL,Universal P&C Ins Co,,,Renewed,HOME,Homeowners,85 Debarry Ave APT# 1013,Direct bill,624,651,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Welch, Beverly ",(072)3690727 Ext:,,pineapple-princess@att.net,(904)8915982 Ext:,P,,,,,,,92b35933-3c27-42a8-bdf9-e4a426009934
1/6/2021,80227692,7/6/2020,07/06/2020 - 01/06/2021,,"Parisian, Rickie",Dach-Mosciski,Insurance,31349,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,2016,2016,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Handy, Emery ",,,,(904)9105892 Ext:,P,,,,,,,c68585cf-3abb-403b-b111-16899e079e16
1/7/2021,49874167081,1/7/2020,01/07/2020 - 01/07/2021,,"Olson, Belia","Braun, Bartell and Bergstrom",Insurance,24539,Jacksonville,FL,Universal P&C Ins Co,,,Renewed,HOME,Homeowners,1413 Dancy St.,Direct bill,2354,2381,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Brand, Charles ",(208)9644911 Ext:,,charles_brand32@yahoo.com,,P,,,,,,,26fb175e-6546-421f-a169-99c1602995d0
1/7/2021,40511168913,1/7/2020,01/07/2020 - 01/07/2021,,"Hintz, Delpha","Braun, Bartell and Bergstrom",Insurance,30464,Jacksonville,FL,Universal P&C Ins Co,,Premium Finance,Renewed,HOME,Homeowners,2872 Rockmont St.,Direct bill,1668,1695,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,Premium Financed with Atlas,,,,,P,,,,,,,5cb4bad5-b177-4d62-a59e-8ea0639352fb
1/7/2021,52193704,7/7/2020,07/07/2020 - 01/07/2021,,"Jacobson, Morgan",Dach-Mosciski,Insurance,15457,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1774,1774,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Young-Hardwick, Nicole ",,(904)6534000 Ext:,shreenicole@hotmail.com,(904)5041887 Ext:,P,,,,,,,fb558842-31e6-42d5-b166-e3bd5cc8e684
1/7/2021,5.25E+15,1/7/2020,01/07/2020 - 01/07/2021,,"Beahan, Charles",Ryan-Braun,Insurance,15970,Jacksonville,FL,Federated National Ins Co,,Premium Finance,Active,HOME,Homeowners,3135 Dawson St (WC35007),Direct bill,1416,1416,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Hodges, Raymond and Purllene ",,,,(904)6726897 Ext: Raymond,P,,,,,,,6dbe6e4d-9bed-4322-89f1-7a26cb794c26
1/7/2021,56560006,7/7/2020,07/07/2020 - 01/07/2021,,"Prosacco, Winnie",Dach-Mosciski,Insurance,24650,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1429,1429,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Godfrey, Regina ",(753)8286770 Ext:,,rgodfrey0728@gmail.com,,P,,,,,,,beb329b6-938d-4f6e-9f45-04c6e200eb02
1/7/2021,3533523,7/7/2020,07/07/2020 - 01/07/2021,,"McGlynn, Shavonda",Dach-Mosciski,Insurance,6784,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,795,795,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Means, Glenda ",,,meansglenda@gmail.com,(904)2105622 Ext:,P,,,,,,,64c72c56-8595-4d64-aa42-308b994a78ed
1/7/2021,1.57E+13,7/7/2020,07/07/2020 - 01/07/2021,,"Becker, Billie","Bashirian, Simonis and Cremin",Insurance,3292,Jacksonville,FL,Mercury Indemnity of America,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,2136,2324,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Treadwell, Theresa ",(155)3935345 Ext:,(904)9243136 Ext: 101,theresatreadwell@comcast.net,(904)2287044 Ext: Theresa,P,,,,,,,1af8ec5b-c082-4a43-a7a0-5a33e4fb9924
1/7/2021,98505529,7/7/2020,07/07/2020 - 01/07/2021,,"Bruen, Dyan",Dach-Mosciski,Insurance,29125,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,636,636,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Carson, Franklin ",(440)8165173 Ext:,,,,P,,,,,,,b2134ec7-9a9f-4a64-b78a-8dcd3dddcca6
1/7/2021,13886675834,1/7/2020,01/07/2020 - 01/07/2021,"DBA: LMS, Inc","Hane, Wilfred","Braun, Bartell and Bergstrom",Insurance,24398,Jacksonville,FL,Universal P&C Ins Co,,,Active,DFIRE,Dwelling Fire,5156 Shirley Ave,Direct bill,496,523,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,DFIRE,"Linville, Mary ",(880)5273642 Ext:,,mary@linville.biz,(904)3030030 Ext: Mary,P,,,,,,,78d6b4c1-bdba-41ca-9e34-aa9ac018e64b
1/7/2021,668116848,7/7/2020,07/07/2020 - 01/07/2021,,"Dare, Roberto",Dach-Mosciski,Insurance,34035,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1213,1213,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Donaldson, Walter ",(553)0344583 Ext:,,,,,,,,,,,ed432cac-d6c3-499f-b3dc-02851cb3fc74
1/8/2021,40276848,7/8/2020,07/08/2020 - 01/08/2021,,"Larkin, Brianna",Dach-Mosciski,Insurance,7122,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,557,557,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Stephens, Alice ",,,astephens1965@yahoo.com,(904)8624469 Ext:,P,,,,,,,aee0d0f4-c3e0-4728-8315-9262edeb5c86
1/8/2021,501859402,7/8/2020,07/08/2020 - 01/08/2021,,"Walsh, Jorge",Dach-Mosciski,Insurance,13133,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,484,484,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Cameron, Darlene ",(242)1747005 Ext:,,justmedarlene@aol.com,,P,,,,,,,5af170be-8777-4ca1-87aa-692844d7fd2e
1/8/2021,7.76E+13,1/8/2020,01/08/2020 - 01/08/2021,,"Cole, Vernon","Braun, Bartell and Bergstrom",Insurance,33645,Jacksonville,FL,Universal P&C Ins Co,,,Renewed,HOME,Homeowners,8131 Merivale Rd(MTG),Direct bill,1070,1097,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Hudson, Shirley Brown",(293)3518101 Ext:,,,,P,,,,,,,7b953617-0193-408b-ad91-a3be8044e84b
1/8/2021,8423622,7/8/2020,07/08/2020 - 01/08/2021,,"Lowe, Sachiko",Dach-Mosciski,Insurance,32699,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,770,770,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Justice, Nancy ",,,,(904)2363678 Ext:,P,,,,,,,ae71156d-984d-48e8-a0fd-f7f7146a5e29
1/8/2021,5138577614,1/8/2020,01/08/2020 - 01/08/2021,,"Boehm, Chauncey",Greenfelder-Donnelly,Insurance,30149,Jacksonville,FL,GeoVera Specialty Insurance Company,,,Active,HOME,Homeowners,12437 Anesworth Ct.,Direct bill,1467,1622.64,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,"DFIRE,HOME","LEWIS, TAMELA ",(857)0863849 Ext:,,btamela@yahoo.com,,,,,,,,,fb3b2eba-b906-487e-9b70-e741d79298cb
1/8/2021,368256948,7/8/2020,07/08/2020 - 01/08/2021,,"Botsford, Stewart",Dach-Mosciski,Insurance,33646,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,874.08,878,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"England, Daniel & Cynthia ",,,englanddan@comcast.net,(309)2694780 Ext:,P,,,,,,,0f98a8e0-b91c-4cea-8943-e717de9fc44e
1/8/2021,306133718,1/8/2020,01/08/2020 - 01/08/2021,,"Botsford, Stewart",Jenkins-Fay,Insurance,33646,JACKSONVILLE,FL,ASI Preferred,,,Renewed,HOME,Homeowners,6922 Lafayette Park Dr,Direct bill,1082,1082,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"England, Daniel & Cynthia ",,,englanddan@comcast.net,(309)2694780 Ext:,P,,,,,,,5ccf2000-9af3-4fb6-b78c-2a7cdbe856b3
1/8/2021,944773553,7/8/2020,07/08/2020 - 01/08/2021,,"Wunsch, Belia",Dach-Mosciski,Insurance,7406,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,685,685,Agency,Agency,,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Anderson, Julie ",(773)4869774 Ext:,,juls350@comcast.net,,P,,,,,,,ff306a92-7fed-4139-9fba-e159c276ed5d
1/8/2021,425110554,7/8/2020,07/08/2020 - 01/08/2021,,"Deckow, Brendan",Dach-Mosciski,Insurance,35317,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,891.14,902,"Unverferth, Adrienne",Agency,,Erwin Insurance LLC,Jacksonville,Personal,Private Client,AUTOP,"Mitchell, Haley B",,,2010volleygurl@gmail.com,(864)2028744 Ext: Mitch,P,,,,,,,6eea6407-ca02-4218-8f8d-8758937ff860
1/8/2021,3380652653,1/8/2020,01/08/2020 - 01/08/2021,,"Bernhard, Domenic",Dach-Mosciski,Insurance,29310,Jacksonville,FL,Progressive Express Insurance Co,David Hand,,Renewed,AUTOB,Business Auto,,Direct bill,11291,11291,Agency,"Travis, Tina",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOB,"Ballard, Shaun ",(577)4431644 Ext:,,blmerritt72@aol.com,(904)5373671 Ext: Candy Mom,"P, C",,,,,,,4039ca88-39c7-4b18-ae4b-96d47e8948bf
1/8/2021,815176362,7/8/2020,07/08/2020 - 01/08/2021,,"Fritsch, Paul",Dach-Mosciski,Insurance,34770,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1110,1110,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Wood, Stephen ",,,woods101509@gmail.com,(904)2587881 Ext:,P,,,,,,,cd5c6791-257a-4345-a40b-464123f80efd
